catalog_id,fid,original_validation,smiles,hasTertiaryAmine,nHBD,nHBA,cLogP,nHeteroAtoms,RingCount,nRotatableBonds,nAromaticBonds,nAcidicGroup,nBasicGroup,AtomicPolarizability,MolWt,TPSA,MaxTrainSimilarity,ClosestTrainSmiles,ClosestTrainIdentifier,FpClusterId,PhysChemClusterId
Z5282186531,,,C#CCCC1(CC(=O)N[C@@H](C)C(=O)OC(C)(C)C)N=N1,0,1.0,5.0,1.80,6.0,1.0,6.0,0.0,0.0,0.0,44.35,279.34,80.12,0.43,C#CCCC1(CCC(=O)NC(C)Cc2ccc(S(N)(=O)=O)cc2)N=N1,C351,4.0,11.0
Z5282187838,,,C#CCCC1(CC(=O)Nc2cc(Br)c(F)cc2F)N=N1,0,1.0,3.0,3.63,7.0,2.0,5.0,6.0,0.0,0.0,37.81,342.14,53.82,0.49,C#CCCC1(CCNC(=O)c2cc(NC(=O)C(C)C)c(F)cc2F)N=N1,C262,2.0,9.0
Z5282190236,,,C#CCCC1(CC(=O)NCCC2CCC2)N=N1,0,1.0,3.0,2.26,4.0,2.0,7.0,0.0,0.0,0.0,39.65,233.31,53.82,0.58,C#CCCC1(CCNC(=O)CC2CCCC(C(F)(F)F)C2)N=N1,C107,8.0,0.0
Z5282190985,,,C#CCCC1(CC(=O)NCC2CCCCN2C)N=N1,1,1.0,4.0,1.55,5.0,2.0,6.0,0.0,0.0,1.0,44.51,262.36,57.06,0.50,C#CCCC1(CCC(=O)NCC(=O)NCC2CC3CCC(C2)N3C)N=N1,C096,9.0,0.0
Z5282196467,,,C#CCCC1(CC(=O)N(C)c2cccc(Br)c2)N=N1,0,0.0,3.0,3.38,5.0,2.0,5.0,6.0,0.0,0.0,41.13,320.19,45.03,0.45,C#CCCC1(CCC(=O)NCC(c2c(F)cccc2F)N(C)C)N=N1,C261,1.0,9.0
Z5282198380,,,C#CCCC1(CC(=O)N(C)C(C)Cc2ccccc2OC)N=N1,0,0.0,4.0,3.05,5.0,2.0,8.0,6.0,0.0,0.0,51.92,313.4,54.26,0.48,C#CCCC1(CCC(=O)N(CC)c2cc(C)ccc2OC)N=N1,C178,1.0,9.0
Z5282198782,,,C#CCCC1(CC(=O)N[C@H](C(=O)OC(C)(C)C)C(C)C)N=N1,0,1.0,5.0,2.43,6.0,1.0,7.0,0.0,0.0,0.0,50.54,307.39,80.12,0.48,C#CCCC1(CCC(=O)NC(C(=O)N2CCCCC2)C(C)C)N=N1,C009,4.0,0.0
Z5282214101,,,C#CCCC1(CC(=O)Nc2ccc3c(c2)C(=O)OC3)N=N1,0,1.0,5.0,2.26,6.0,3.0,5.0,6.0,0.0,0.0,40.77,283.29,80.12,0.51,C#CCCC1(CCC(=O)Nc2ccc3c(c2)CN(c2ccccc2)C3)N=N1,C207,10.0,13.0
Z5282225135,,,C#CCCC1(CC(=O)N(C)Cc2sccc2Br)N=N1,0,0.0,4.0,3.43,6.0,2.0,6.0,5.0,0.0,0.0,42.27,340.25,45.03,0.42,C#CCCC1(CCNC(=O)c2sccc2NS(C)(=O)=O)N=N1,C021,1.0,9.0
Z5282225586,,,C#CCCC1(CC(=O)N2CCN(C(=O)OCc3ccccc3)CC2)N=N1,0,0.0,5.0,2.43,7.0,3.0,6.0,6.0,0.0,0.0,54.92,354.41,74.57,0.49,C#CCCC1(CCC(=O)N2CCP(=O)(c3ccccc3)CC2)N=N1,C295,7.0,4.0
Z5282228548,,,C#CCCC1(CC(=O)NCc2ccc(Cl)c(Cl)c2)N=N1,0,1.0,3.0,3.58,6.0,2.0,6.0,6.0,0.0,0.0,41.77,310.18,53.82,0.50,C#CCCC1(CCC(=O)NCc2ccc(C3(C(F)(F)F)N=N3)cc2)N=N1,C094,6.0,9.0
Z5282230065,,,C#CCCC1(CC(=O)N(C)c2ccc(Br)c(C)c2)N=N1,0,0.0,3.0,3.69,5.0,2.0,5.0,6.0,0.0,0.0,44.22,334.22,45.03,0.42,C#CCCC1(CCC(=O)NCc2ccc(N(C)C(=O)c3ccncc3)cc2)N=N1,C167,1.0,9.0
Z5285546933,,,C#CCCC1(CCNS(=O)(=O)c2ccc(OC)cc2NS(=O)(=O)CC)N=N1,0,2.0,7.0,1.70,11.0,2.0,11.0,6.0,0.0,0.0,57.04,414.51,126.29,0.49,C#CCCC1(CCNC(=O)C2COc3ccc(OC)cc3C2)N=N1,C229,8.0,7.0
Z5285548243,,,C#CCCC1(CCNS(=O)(=O)c2ccccc2CCC)N=N1,0,1.0,4.0,2.88,6.0,2.0,9.0,6.0,0.0,0.0,49.97,319.43,70.89,0.54,C#CCCC1(CCC(=O)NCc2ccccc2S(=O)(=O)NC)N=N1,C032,8.0,4.0
Z5285553877,,,C#CCCC1(CCNS(=O)(=O)C[C@@H](NC(=O)OCc2ccccc2)C(=O)OC)N=N1,0,2.0,8.0,1.34,11.0,2.0,12.0,6.0,0.0,0.0,61.56,436.49,135.52,0.46,C#CCCC1(CCNC(=O)c2ccc(Cc3ccccc3)[nH]2)N=N1,C112,8.0,7.0
Z5285554111,,,C#CCCC1(CCNS(=O)(=O)c2ccc(C)cc2Cl)N=N1,0,1.0,4.0,2.89,7.0,2.0,7.0,6.0,0.0,0.0,45.29,325.82,70.89,0.49,C#CCCC1(CCNC(=O)CS(=O)(=O)c2ccccc2Cl)N=N1,C260,8.0,4.0
Z5285554641,,,C#CCCC1(CCNS(=O)(=O)c2cc(C(=O)OC)ccc2OC)N=N1,0,1.0,7.0,1.73,9.0,2.0,9.0,6.0,0.0,0.0,51.04,365.41,106.42,0.45,C#CCCC1(CCC(=O)Nc2cc(C(=O)N3CCN(C)CC3)ccc2OC)N=N1,C294,8.0,7.0
Z5285560940,,,C#CCCC1(CCNS(=O)(=O)c2ccc(C(=O)N3CCOCC3)cc2)N=N1,0,1.0,6.0,1.40,9.0,3.0,8.0,6.0,0.0,0.0,56.86,390.47,100.43,0.48,C#CCCC1(CCC(=O)NCCNS(=O)(=O)c2ccn(C)c2)N=N1,C097,8.0,7.0
Z5285563580,,,C#CCCC1(CCNS(=O)(=O)c2ccc(-c3ccccc3)cc2)N=N1,0,1.0,4.0,3.60,6.0,3.0,8.0,12.0,0.0,0.0,53.91,353.45,70.89,0.49,C#CCCC1(CCNC(=O)c2ccc(S(=O)(=O)c3ccccc3)s2)N=N1,C403,8.0,1.0
Z5285587953,PC-V055-F,cholesterol,C#CCCC1(CCNS(=O)(=O)c2cccc3ccccc23)N=N1,0,1.0,4.0,3.08,6.0,3.0,7.0,11.0,0.0,0.0,49.06,327.41,70.89,0.52,C#CCCC1(CCC(=O)NCc2ccccc2S(=O)(=O)NC)N=N1,C032,8.0,6.0
Z5285588104,,,C#CCCC1(CCNS(=O)(=O)c2ccc(C(=O)N3CCCC3)c(F)c2)N=N1,0,1.0,5.0,2.31,9.0,3.0,8.0,6.0,0.0,0.0,55.95,392.46,91.2,0.46,C#CCCC1(CCC(=O)NCCNS(=O)(=O)c2ccn(C)c2)N=N1,C097,8.0,7.0
Z5285598931,,,C#CCCC1(CCNS(=O)(=O)c2ccc([N+](=O)[O-])cc2C(F)(F)F)N=N1,0,1.0,6.0,2.86,12.0,2.0,8.0,6.0,0.0,0.0,45.49,390.34,114.03,0.40,C#CCCC1(CCNC(=O)Cc2c(C(F)(F)F)coc2C)N=N1,C010,8.0,7.0
Z5285599928,,,C#CCCC1(CCNS(=O)(=O)c2cc(C(=O)OC)ccc2COC)N=N1,0,1.0,7.0,1.86,9.0,2.0,10.0,6.0,0.0,0.0,54.13,379.44,106.42,0.48,C#CCCC1(CCNC(=O)c2cncc(COC)c2)N=N1,C176,8.0,7.0
Z5285600396,,,C#CCCC1(CCNS(=O)(=O)NCc2ccc(C)cc2)N=N1,0,2.0,4.0,1.88,7.0,2.0,9.0,6.0,0.0,0.0,48.64,320.42,82.92,0.53,C#CCCC1(CCNC(=O)C2(S(=O)(=O)c3ccc(C)cc3)CCCC2)N=N1,C041,8.0,13.0
Z5285601606,,,C#CCCC1(CCNS(=O)(=O)c2ccc3c(c2)CCCC(=O)N3)N=N1,0,2.0,5.0,2.21,8.0,3.0,7.0,6.0,0.0,0.0,52.96,360.44,99.99,0.43,C#CCCC1(CCNC(=O)COc2ccc3c(c2)CCCC3)N=N1,C201,8.0,7.0
Z5285602338,,,C#CCCC1(CCNS(=O)(=O)c2cc(C(=O)N(C)C)ccc2Cl)N=N1,0,1.0,5.0,2.29,9.0,2.0,8.0,6.0,0.0,0.0,52.72,382.87,91.2,0.52,C#CCCC1(CCNC(=O)CS(=O)(=O)c2ccccc2Cl)N=N1,C260,8.0,7.0
Z5285602512,,,C#CCCC1(CCNS(=O)(=O)c2ccc(NC(C)=O)c3ccccc23)N=N1,0,2.0,5.0,3.04,8.0,3.0,8.0,11.0,0.0,0.0,56.48,384.46,99.99,0.48,C#CCCC1(CCC(=O)NCc2ccccc2S(=O)(=O)NC)N=N1,C032,8.0,8.0
Z5285603000,,,C#CCCC1(CCNS(=O)(=O)c2cc(Cl)cc(C(=O)N(C)C)c2OC)N=N1,0,1.0,6.0,2.29,10.0,2.0,9.0,6.0,0.0,0.0,56.61,412.9,100.43,0.48,C#CCCC1(CCNC(=O)C(O)c2cc(Cl)cc(Cl)c2)N=N1,C134,8.0,7.0
Z5285603475,,,C#CCCC1(CCNS(=O)(=O)c2nc(C(=O)OCC)n3ccccc23)N=N1,0,1.0,8.0,1.75,10.0,3.0,9.0,10.0,0.0,0.0,54.2,389.44,114.49,0.48,C#CCCC1(CCNC(=O)c2nc(C(F)(F)F)n3ccccc23)N=N1,C363,8.0,10.0
Z5285604852,,,C#CCCC1(CCNS(=O)(=O)c2c(C)cc(C(C)(C)C)cc2C)N=N1,0,1.0,4.0,3.84,6.0,2.0,7.0,6.0,0.0,0.0,59.25,361.51,70.89,0.45,C#CCCC1(CCNC(=O)c2c[nH]c(C(C)(C)C)n2)N=N1,C400,8.0,9.0
Z5285605321,,,C#CCCC1(CCNS(=O)(=O)c2ccc(F)c(C)c2)N=N1,0,1.0,4.0,2.38,7.0,2.0,7.0,6.0,0.0,0.0,43.67,309.37,70.89,0.48,C#CCCC1(CCC(=O)NCCNS(=O)(=O)c2ccn(C)c2)N=N1,C097,8.0,4.0
Z5285605555,,,C#CCCC1(CCNS(=O)(=O)c2ccc(OC)c(Cl)c2Cl)N=N1,0,1.0,5.0,3.25,9.0,2.0,8.0,6.0,0.0,0.0,47.61,376.27,80.12,0.46,C#CCCC1(CCNC(=O)CS(=O)(=O)c2ccccc2Cl)N=N1,C260,8.0,2.0
Z5285606008,,,C#CCCC1(CCNS(=O)(=O)c2ccc(NS(=O)(=O)CCC)c(F)c2)N=N1,0,2.0,6.0,2.22,11.0,2.0,11.0,6.0,0.0,0.0,56.13,416.5,117.06,0.44,C#CCCC1(CCC(=O)NCCNS(=O)(=O)c2ccn(C)c2)N=N1,C097,8.0,7.0
Z5285609885,,,C#CCCC1(CCNS(=O)(=O)c2cccnc2Oc2ccc(F)cc2)N=N1,0,1.0,6.0,3.26,9.0,3.0,9.0,12.0,0.0,0.0,53.28,388.42,93.01,0.46,C#CCCC1(CCC(=O)NCc2cc(Oc3ccc(F)cc3)ccn2)N=N1,C282,8.0,8.0
Z5285611207,,,C#CCCC1(CCNS(=O)(=O)c2cc(Br)c(F)cc2Cl)N=N1,0,1.0,4.0,3.49,9.0,2.0,7.0,6.0,0.0,0.0,44.47,408.68,70.89,0.44,C#CCCC1(CCNC(=O)CS(=O)(=O)c2ccccc2Cl)N=N1,C260,8.0,2.0
Z5286203338,,,C#CCCC1(CCOC(=O)CCCOc2ccc(OCC)cc2)N=N1,0,0.0,6.0,3.75,6.0,2.0,12.0,6.0,0.0,0.0,54.85,344.41,69.48,0.44,C#CCCC1(CCC(=O)Nc2cc(C)cc(OCCO)c2)N=N1,C202,4.0,2.0
Z5286203340,,,C#CCCC1(CCOC(=O)c2c(C)nn(-c3ccccc3)c2Cl)N=N1,0,0.0,6.0,3.96,7.0,3.0,7.0,11.0,0.0,0.0,51.2,356.81,68.84,0.43,C#CCCC1(CCC(=O)N2Cc3cnn(-c4ccccc4)c3C2)N=N1,C165,4.0,1.0
Z5286203343,,,C#CCCC1(CCOC(=O)[C@H]2CC(F)(F)CN2C(=O)OC(C)(C)C)N=N1,0,0.0,6.0,3.14,9.0,2.0,6.0,0.0,0.0,0.0,52.88,371.38,80.56,0.44,C#CCCC1(CCC(=O)N2CC3CC2CC3(O)C(F)(F)F)N=N1,C069,0.0,12.0
Z5286203345,,,C#CCCC1(CCOC(=O)CC(Cc2ccccc2)NC(=O)OC(C)(C)C)N=N1,0,1.0,6.0,4.02,7.0,2.0,10.0,6.0,0.0,0.0,64.56,399.49,89.35,0.41,C#CCCC1(CCNC(=O)C(O)(c2ccccc2)C(F)(F)F)N=N1,C135,4.0,2.0
Z5286203347,,,C#CCCC1(CCOC(=O)c2cc(C)nc(C)c2)N=N1,0,0.0,5.0,2.82,5.0,2.0,6.0,6.0,0.0,0.0,42.64,271.32,63.91,0.42,C#CCCC1(CCC(=O)Nc2cc(C)cc(OCCO)c2)N=N1,C202,4.0,4.0
Z5286203349,,,C#CCCC1(CCOC(=O)c2ncsc2Br)N=N1,0,0.0,6.0,3.03,7.0,2.0,6.0,5.0,0.0,0.0,36.88,328.19,63.91,0.51,C#CCCC1(CCNC(=O)c2ncsc2S(N)(=O)=O)N=N1,C144,4.0,4.0
Z5286203357,,,C#CCCC1(CCOC(=O)c2cscc2Br)N=N1,0,0.0,5.0,3.63,6.0,2.0,6.0,5.0,0.0,0.0,38.21,327.2,51.02,0.39,C#CCCC1(CCNC(=O)c2ncsc2S(N)(=O)=O)N=N1,C144,4.0,9.0
Z5286203360,,,C#CCCC1(CCOC(=O)c2cc(F)cc([N+](=O)[O-])c2)N=N1,0,0.0,6.0,2.86,8.0,2.0,7.0,6.0,0.0,0.0,39.71,305.27,94.16,0.46,C#CCCC1(CCNC(=O)CNC(=O)c2cc(F)cc(F)c2)N=N1,C065,4.0,4.0
Z5286203361,,,C#CCCC1(CCOC(=O)c2cccc(Cl)c2Br)N=N1,0,0.0,4.0,4.22,6.0,2.0,6.0,6.0,0.0,0.0,41.68,355.62,51.02,0.42,C#CCCC1(CCNC(=O)CS(=O)(=O)c2ccccc2Cl)N=N1,C260,4.0,9.0
Z5286203364,,,C#CCCC1(CCOC(=O)c2cc(Cl)ccc2C)N=N1,0,0.0,4.0,3.77,5.0,2.0,6.0,6.0,0.0,0.0,42.39,290.75,51.02,0.48,C#CCCC1(CCNC(=O)C(C)(C)Oc2ccc(Cl)cc2)N=N1,C022,4.0,9.0
Z5286203366,,,C#CCCC1(CCOC(=O)[C@@H](CC(=O)OC)NC(=O)OC(C)(C)C)N=N1,0,1.0,8.0,1.95,9.0,1.0,9.0,0.0,0.0,0.0,54.7,367.4,115.65,0.37,C#CCCC1(CCC(=O)N2CC(CC(N)=O)OC(C)(C)C2)N=N1,C308,4.0,11.0
Z5286203368,,,C#CCCC1(CCOC(=O)c2ncc(Br)cc2C)N=N1,0,0.0,5.0,3.27,6.0,2.0,6.0,6.0,0.0,0.0,41.93,336.19,63.91,0.44,C#CCCC1(CCC(=O)NCCOc2c(C)cccc2C)N=N1,C225,4.0,9.0
Z5290998394,PC-V046-F,ubiquitin-protease,C#CCCC1(CCNS(=O)(=O)c2cc(Cl)c(C)c(C(=O)O)c2)N=N1,0,2.0,5.0,2.59,9.0,2.0,8.0,6.0,1.0,0.0,48.66,369.83,108.19,0.46,C#CCCC1(CCNC(=O)c2cc(S(=O)(=O)CC)c[nH]c2=O)N=N1,C335,8.0,7.0
Z5290998399,,,C#CCCC1(CCNS(=O)(=O)c2cc(Br)cc(C(=O)O)c2)N=N1,0,2.0,5.0,2.39,9.0,2.0,8.0,6.0,1.0,0.0,46.43,400.25,108.19,0.45,C#CCCC1(CCC(=O)NCCNS(=O)(=O)c2ccn(C)c2)N=N1,C097,8.0,7.0
Z5297637225,,,C#CCCC1(CCC(=O)NC(CN2CCOCC2)c2ccccc2C)N=N1,1,1.0,5.0,2.84,6.0,3.0,9.0,6.0,0.0,1.0,61.63,368.48,66.29,0.51,C#CCCC1(CCC(=O)NC(CN(C)C)c2ccco2)N=N1,C184,4.0,2.0
Z5297662438,,,C#CCCC1(CCC(=O)NCC2CCN(C)C2c2ccccc2)N=N1,1,1.0,4.0,3.15,5.0,3.0,8.0,6.0,0.0,1.0,57.74,338.46,57.06,0.72,C#CCCC1(CCC(=O)NCC2CCCN(C)C2c2ccc(OC)cc2)N=N1,C223,6.0,9.0
Z5297838425,,,C#CCCC1(CCC(=O)NC2CCN(c3ncnc4c3CCC4)CC2)N=N1,0,1.0,6.0,2.41,7.0,4.0,7.0,6.0,0.0,0.0,59.94,366.47,82.84,0.54,C#CCCC1(CCC(=O)NC2CCN(CCC=C)CC2)N=N1,C115,9.0,7.0
Z5298626457,,,C#CCCC1(CCC(=O)NCc2cn(CC3CCOC3)nn2)N=N1,0,1.0,7.0,1.29,8.0,3.0,9.0,5.0,0.0,0.0,51.03,330.39,93.76,0.55,C#CCCC1(CCC(=O)NC[C@@H]2COC[C@H]2n2cc(CO)nn2)N=N1,C057,6.0,3.0
Z5298640708,,,C#CCCC1(CCC(=O)N2CCC(c3nccc(-c4cccnc4)n3)CC2)N=N1,0,0.0,6.0,3.60,7.0,4.0,7.0,12.0,0.0,0.0,62.13,388.48,83.7,0.49,C#CCCC1(CCC(=O)N2CCC(N3CCN(c4ccccc4Cl)CC3)CC2)N=N1,C186,11.0,1.0
Z5298679782,,,C#CCCC1(CCC(=O)NCc2cc3c(cn2)OCCO3)N=N1,0,1.0,6.0,1.82,7.0,3.0,7.0,6.0,0.0,0.0,46.97,314.35,85.17,0.55,C#CCCC1(CCC(=O)NCc2cc(Oc3ccc(F)cc3)ccn2)N=N1,C282,6.0,13.0
Z5299636192,,,C#CCCC1(CCC(=O)N2CCC(O)(c3ccc(C)nc3)C2)N=N1,0,1.0,5.0,2.17,6.0,3.0,6.0,6.0,0.0,0.0,52.35,326.4,78.15,0.54,C#CCCC1(CCC(=O)N2CCC(O)(c3c[nH]nn3)CC2)N=N1,C074,7.0,4.0
Z5299655664,,,C#CCCC1(CCC(=O)NCCCc2nnc(C3CC3)n2-c2ccccc2)N=N1,0,1.0,6.0,3.55,7.0,4.0,11.0,11.0,0.0,0.0,63.46,390.49,84.53,0.58,C#CCCC1(CCC(=O)NCc2nnc(C3CC3)n2C2CC2)N=N1,C154,6.0,8.0
Z5299724830,,,C#CCCC1(CCNC(=O)c2ccn(-c3ccc4c(c3)OCO4)n2)N=N1,0,1.0,7.0,2.30,8.0,4.0,7.0,11.0,0.0,0.0,50.92,351.37,90.1,0.58,C#CCCC1(CCNC(=O)C(C)Cc2ccc3c(c2)OCO3)N=N1,C405,5.0,6.0
Z5299727018,,,C#CCCC1(CCNC(=O)C2CCCC3(CCOCC3)O2)N=N1,0,1.0,5.0,2.19,6.0,3.0,6.0,0.0,0.0,0.0,52.3,319.41,72.28,0.54,C#CCCC1(CCNC(=O)C(C)S(=O)(=O)C2CCOCC2)N=N1,C061,3.0,0.0
Z5299861694,,,C#CCCC1(CCC(=O)NC2CCC(=O)N(c3ccccc3)C2)N=N1,0,1.0,4.0,2.65,6.0,3.0,7.0,6.0,0.0,0.0,54.11,338.41,74.13,0.55,C#CCCC1(CCC(=O)NC2CC(=O)N(CC(F)(F)F)C2)N=N1,C247,9.0,4.0
Z5326156042,,,C#CCCC1(CCC(=O)N[C@H]2CCN(Cc3ccccc3)C2)N=N1,1,1.0,4.0,2.73,5.0,3.0,8.0,6.0,0.0,1.0,54.65,324.43,57.06,0.58,C#CCCC1(CCC(=O)NC2CCN(CCC=C)CC2)N=N1,C115,9.0,4.0
Z5329441635,,,C#CCCC1(CCC(=O)NCc2ccc3c(c2)nnn3C)N=N1,0,1.0,6.0,1.94,7.0,3.0,7.0,10.0,0.0,0.0,47.56,310.36,84.53,0.56,C#CCCC1(CCC(=O)NCc2ccc3c(c2)C(C)C(C)O3)N=N1,C233,6.0,6.0
Z5329791778,,,C#CCCC1(CCC(=O)NCCn2cnc3ccccc3c2=O)N=N1,0,1.0,6.0,1.87,7.0,3.0,8.0,11.0,0.0,0.0,51.45,337.38,88.71,0.58,C#CCCC1(CCNC(=O)c2ccc(-n3cnc4ccccc4c3=O)cc2)N=N1,C166,6.0,6.0
Z5335496682,,,C#CCCC1(CCC(=O)NCCN2CC(C)(C)c3ccccc32)N=N1,0,1.0,4.0,3.26,5.0,3.0,8.0,6.0,0.0,0.0,57.74,338.46,57.06,0.58,C#CCCC1(CCC(=O)NCCN2c3ccccc3NS2(=O)=O)N=N1,C275,6.0,9.0
Z5335711615,,,C#CCCC1(CCC(=O)N2CCn3cnc(C(=O)OCC)c3C2)N=N1,0,0.0,7.0,1.76,8.0,3.0,7.0,5.0,0.0,0.0,51.83,343.39,89.15,0.49,C#CCCC1(CCC(=O)N2Cc3cnn(-c4ccccc4)c3C2)N=N1,C165,7.0,13.0
Z5336136030,,,C#CCCC1(CCC(=O)N2CCN(CC(O)COc3ccccc3C)CC2)N=N1,1,1.0,6.0,2.23,7.0,3.0,10.0,6.0,0.0,1.0,65.53,398.51,77.73,0.51,C#CCCC1(CCC(=O)N2CCP(=O)(c3ccccc3)CC2)N=N1,C295,7.0,7.0
Z5336201950,,,C#CCCC1(CCC(=O)N2CCN(c3ccc4nccn4c3)CC2)N=N1,0,0.0,6.0,2.34,7.0,4.0,6.0,10.0,0.0,0.0,55.51,350.43,65.57,0.49,C#CCCC1(CCC(=O)N2CCP(=O)(c3ccccc3)CC2)N=N1,C295,7.0,6.0
Z5338814836,,,C#CCCC1(CCC(=O)N2CCC3(Cc4ccccc4C3=O)C2)N=N1,0,0.0,4.0,3.00,5.0,4.0,5.0,6.0,0.0,0.0,54.11,335.41,62.1,0.52,C#CCCC1(CCC(=O)N2CCP(=O)(c3ccccc3)CC2)N=N1,C295,7.0,9.0
Z5340246256,,,C#CCCC1(CCC(=O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@@H]3OC(C)(C)O[C@H]23)N=N1,0,1.0,12.0,1.72,12.0,5.0,8.0,10.0,0.0,0.0,65.34,455.48,148.33,0.35,C#CCCC1(CCC(=O)N2CC3CC2C3c2ocnc2C(N)=O)N=N1,C062,0.0,10.0
Z5348344454,,,C#CCCC1(CCC(=O)NCCc2ccccc2C2CC2)N=N1,0,1.0,3.0,3.58,4.0,3.0,9.0,6.0,0.0,0.0,52.88,309.41,53.82,0.53,C#CCCC1(CCC(=O)NCc2ccccc2S(=O)(=O)NC)N=N1,C032,6.0,9.0
Z5348435643,,,C#CCCC1(CCC(=O)NCCCS(=O)(=O)N2CCCC2)N=N1,0,1.0,5.0,1.27,8.0,2.0,10.0,0.0,0.0,0.0,52.11,340.45,91.2,0.73,C#CCCC1(CCC(=O)NCCS(=O)(=O)N2CCOCC2)N=N1,C253,6.0,11.0
Z5349376106,,,C#CCCC1(CCC(=O)NCCc2cccc(C3CC3)c2)N=N1,0,1.0,3.0,3.58,4.0,3.0,9.0,6.0,0.0,0.0,52.88,309.41,53.82,0.54,C#CCCC1(CCC(=O)NCCc2cnc3ccc(C)cc3c2)N=N1,C139,6.0,9.0
Z5349438689,,,C#CCCC1(CCC(=O)NCC(C)(CC)c2cnccn2)N=N1,0,1.0,5.0,2.62,6.0,2.0,9.0,6.0,0.0,0.0,51.56,313.41,79.6,0.64,C#CCCC1(CCC(=O)NCCNC(=O)c2cnccn2)N=N1,C076,6.0,4.0
Z5351401277,,,C#CCCC1(CCC(=O)N2CCCC3(C2)NC(=O)N(C)C3=O)N=N1,0,1.0,5.0,0.88,8.0,3.0,5.0,0.0,0.0,0.0,50.07,331.38,94.44,0.58,C#CCCC1(CCC(=O)N2CCCC(O)(CN(C)C)C2)N=N1,C336,13.0,11.0
Z5351560074,,,C#CCCC1(CCC(=O)NCc2ccc(Oc3ccccn3)cc2)N=N1,0,1.0,5.0,3.85,6.0,3.0,9.0,12.0,0.0,0.0,54.54,348.41,75.94,0.58,C#CCCC1(CCC(=O)NCc2cc(Oc3ccc(F)cc3)ccn2)N=N1,C282,6.0,1.0
Z5351708622,,,C#CCCC1(CCC(=O)NCCN(C)Cc2cnc3ccccc3c2)N=N1,1,1.0,5.0,3.14,6.0,3.0,10.0,11.0,0.0,1.0,59.93,363.47,69.95,0.63,C#CCCC1(CCC(=O)NCCc2cnc3ccc(C)cc3c2)N=N1,C139,6.0,1.0
Z5351738412,,,C#CCCC1(CCC(=O)NCC2(CC(=O)OC)CCOc3ccccc32)N=N1,0,1.0,6.0,2.74,7.0,3.0,9.0,6.0,0.0,0.0,60.14,383.45,89.35,0.44,C#CCCC1(CCC(=O)NCCOc2c(C)cccc2C)N=N1,C225,6.0,2.0
Z5352067493,,,C#CCCC1(CCC(=O)N(C)Cc2nc3ccccc3n2CCO)N=N1,0,1.0,6.0,2.34,7.0,3.0,9.0,10.0,0.0,0.0,55.88,353.43,83.08,0.73,C#CCCC1(CCC(=O)N(C)Cc2nc3ccccc3n2C(F)F)N=N1,C019,1.0,6.0
Z5352235670,,,C#CCCC1(CCC(=O)NCC2CCn3ncc(C(=O)N4CCOCC4)c3C2)N=N1,0,1.0,7.0,1.39,9.0,4.0,8.0,5.0,0.0,0.0,64.64,412.49,101.18,0.47,C#CCCC1(CCC(=O)NCC2CCCN(CC#N)C2)N=N1,C276,9.0,7.0
Z5352235673,,,C#CCCC1(CCC(=O)NCCc2cccn3ccnc23)N=N1,0,1.0,5.0,2.35,6.0,3.0,8.0,10.0,0.0,0.0,48.89,309.37,71.12,0.52,C#CCCC1(CCC(=O)NCCOc2c(C)cccc2C)N=N1,C225,6.0,6.0
Z5352235688,,,C#CCCC1(CCC(=O)Nc2ccn(C3CCN(C)C3=O)n2)N=N1,0,1.0,6.0,1.58,8.0,3.0,7.0,5.0,0.0,0.0,49.7,328.38,91.95,0.49,C#CCCC1(CCC(=O)Nc2ccn(Cc3cccc4ccccc34)n2)N=N1,C092,2.0,13.0
Z5352235694,,,C#CCCC1(CCC(=O)Nc2ccc(OCCC3CCCN3C)cc2OC)N=N1,1,1.0,6.0,3.85,7.0,3.0,11.0,6.0,0.0,1.0,65.53,398.51,75.52,0.56,C#CCCC1(CCC(=O)NCC2CCCN(C)C2c2ccc(OC)cc2)N=N1,C223,2.0,2.0
Z5352235706,,,C#CCCC1(CCC(=O)Nc2ccc(N3CCN(C)C(=O)C3)cn2)N=N1,0,1.0,6.0,1.65,8.0,3.0,7.0,6.0,0.0,0.0,54.55,354.41,90.26,0.51,C#CCCC1(CCC(=O)Nc2cc3c(cc2N2CCCCC2)n(C)c(=O)n3C)N=N1,C383,2.0,13.0
Z5352235707,,,C#CCCC1(CCC(=O)NCc2nccnc2N2CCN(C)C(=O)C2)N=N1,0,1.0,7.0,0.73,9.0,3.0,8.0,6.0,0.0,0.0,56.32,369.43,103.15,0.52,C#CCCC1(CCC(=O)NCc2cc(C(F)(F)F)ccc2N2CCN(C)CC2)N=N1,C310,6.0,3.0
Z5352235711,,,C#CCCC1(CCC(=O)Nc2cnc3n2CC(C(F)(F)F)CC3)N=N1,0,1.0,5.0,3.30,9.0,3.0,6.0,5.0,0.0,0.0,48.14,353.35,71.64,0.51,C#CCCC1(CCC(=O)N2CC(C(F)(F)F)CCC23CC3)N=N1,C376,2.0,2.0
Z5352235716,,,C#CCCC1(CCC(=O)NC(C)c2snnc2C2CC2)N=N1,0,1.0,6.0,2.95,7.0,3.0,8.0,5.0,0.0,0.0,48.27,317.42,79.6,0.55,C#CCCC1(CCC(=O)NC(C)c2c(OC)nsc2OC)N=N1,C255,9.0,4.0
