catalog_id,smiles
Z2866904363,C#CCCC1(CCC(=O)N2CCN(c3nc(C)cc(C)n3)CC2)N=N1
Z2866904369,C#CCCC1(CCC(=O)NC2CCCN(c3ccc(C)nn3)C2)N=N1
Z2866904371,C#CCCC1(CCC(=O)N(C)C2CCCN(c3cccnn3)C2)N=N1
Z2866904373,C#CCCC1(CCC(=O)NCc2cc(C)nc(N3CCCC3)n2)N=N1
Z2866904377,C#CCCC1(CCC(=O)N2CCC(Oc3cc(C)ccn3)CC2)N=N1
Z2866904389,C#CCCC1(CCC(=O)NC2CCN(c3cccc(OC)c3)C2)N=N1
Z2866904394,C#CCCC1(CCC(=O)N2CCC(c3ccc(OC)cn3)CC2)N=N1
Z2866904401,C#CCCC1(CCC(=O)N2CCN(C3CC3)c3cc(F)ccc32)N=N1
Z2866904403,C#CCCC1(CCC(=O)Nc2ccc(N3CCNC(=O)C3)nc2)N=N1
Z2866904407,C#CCCC1(CCC(=O)Nc2nn(C)c3cc(C)n(C)c(=O)c23)N=N1
Z2866904415,C#CCCC1(CCC(=O)NCC2CCC3(CCCC3)O2)N=N1
Z2866904417,C#CCCC1(CCC(=O)N2CCCC2C2CCCOC2)N=N1
Z2866904438,C#CCCC1(CCC(=O)N2CCOC(C(F)(F)F)C2)N=N1
Z2866904440,C#CCCC1(CCC(=O)NC2CCN(Cc3ccncc3)CC2)N=N1
Z2866904442,C#CCCC1(CCC(=O)Nc2cc(C)nn2C2CC3CCC2C3)N=N1
Z2866904447,C#CCCC1(CCC(=O)NC2CCN(Cc3ccccn3)CC2)N=N1
Z2866904453,C#CCCC1(CCC(=O)N2CCCC2Cc2ccccc2OC)N=N1
Z2866904456,C#CCCC1(CCC(=O)NCC2(c3ccccc3)CCOCC2)N=N1
Z2866904472,C#CCCC1(CCC(=O)N2CC3(CCCC3)c3cccc(F)c32)N=N1
Z2866904475,C#CCCC1(CCC(=O)Nc2cc(N(C)C)n3nc(C)cc3n2)N=N1
Z2866904478,C#CCCC1(CCC(=O)Nc2ccccc2N2CCNC(=O)C2)N=N1
Z2866904482,C#CCCC1(CCC(=O)Nc2cccc(N3CCCNC3=O)c2)N=N1
Z2866904486,C#CCCC1(CCC(=O)NCc2nc3cc(OC)ccc3n2C)N=N1
Z2866904501,C#CCCC1(CCC(=O)N2CCC(N3CCCC3=O)C2)N=N1
Z2866904503,C#CCCC1(CCC(=O)NC2CC3CCCCN3C2=O)N=N1
Z2866904505,C#CCCC1(CCC(=O)Nc2cccc(CN3CCCCC3)c2)N=N1
Z2866904509,C#CCCC1(CCC(=O)N2CC(N(C)C)CCc3ccccc32)N=N1
Z2866904515,C#CCCC1(CCC(=O)Nc2cccc3c2CN(CC(C)C)C3)N=N1
Z2866904517,C#CCCC1(CCC(=O)NCC2CCCN(c3ccccc3)C2)N=N1
Z2866904533,C#CCCC1(CCC(=O)N2CCCc3c(NC(C)=O)cccc32)N=N1
Z2866904535,C#CCCC1(CCC(=O)N2CCN(C(=O)c3ccccc3)CC2)N=N1
Z2866904553,C#CCCC1(CCC(=O)NC2CCN(C(C)=O)c3ccccc32)N=N1
Z2866904557,C#CCCC1(CCC(=O)NC2CCCN(c3ccccc3)C2=O)N=N1
Z2866904560,C#CCCC1(CCC(=O)Nc2cn(-c3cccc(OC)c3)nn2)N=N1
Z2866904564,C#CCCC1(CCC(=O)N2CCc3c(Cl)cccc32)N=N1
Z2866904566,C#CCCC1(CCC(=O)N2Cc3ccc(Cl)cc3C2)N=N1
Z2866904568,C#CCCC1(CCC(=O)N2CCCC3(CCCC3)CC2)N=N1
Z2866904572,C#CCCC1(CCC(=O)NC2CCc3nnnn3CC2)N=N1
Z2866904575,C#CCCC1(CCC(=O)N2CCCC(c3nnco3)C2)N=N1
Z2866904577,C#CCCC1(CCC(=O)N2CCCC2c2nc(C)no2)N=N1
Z2866904579,C#CCCC1(CCC(=O)N2CCC(CC(F)(F)F)C2)N=N1
Z2866904581,C#CCCC1(CCC(=O)N2CCC(C(F)(F)F)CC2)N=N1
Z2866904583,C#CCCC1(CCC(=O)NCC2(c3ccc(C)c(C)c3)CCC2)N=N1
Z2866904592,C#CCCC1(CCC(=O)N2CCC(c3ccon3)CC2)N=N1
Z2866904593,C#CCCC1(CCC(=O)Nc2ccc3c(n2)OCCO3)N=N1
Z2866904597,C#CCCC1(CCC(=O)N2CC3CCCN3Cc3ccccc32)N=N1
Z2866904600,C#CCCC1(CCC(=O)N2CCN(C3CC3)c3c(C)cccc32)N=N1
Z2866904603,C#CCCC1(CCC(=O)NCc2cc(OC)nc3ccccc23)N=N1
Z2866904613,C#CCCC1(CCC(=O)NC2CC2(F)c2ccccc2)N=N1
Z2866904618,C#CCCC1(CCC(=O)N2CC(c3ccc(F)cc3)C2)N=N1
Z2866904620,C#CCCC1(CCC(=O)NC2(c3ccccc3F)CC2)N=N1
Z2866904622,C#CCCC1(CCC(=O)NC2CCc3ccc(F)cc32)N=N1
Z2866904625,C#CCCC1(CCC(=O)N2CCc3n[nH]c(=O)cc3C2)N=N1
Z2866904627,C#CCCC1(CCC(=O)N2CCC3C2C3C(F)(F)F)N=N1
Z2866904635,C#CCCC1(CCC(=O)NC2C3CCC2Cc2ccccc2C3)N=N1
Z2866904637,C#CCCC1(CCC(=O)N2CC(c3ccccc3)C3CCCC32)N=N1
Z2866904640,C#CCCC1(CCC(=O)N2CC3(CCCC3)C2c2ccccc2)N=N1
Z2866904678,C#CCCC1(CCC(=O)NCc2ccc3c(c2)COC3)N=N1
Z2866904681,C#CCCC1(CCC(=O)N2CC(Oc3ccccc3)C2)N=N1
Z2866904683,C#CCCC1(CCC(=O)NC2COc3ccc(C)cc32)N=N1
Z2866904685,C#CCCC1(CCC(=O)NCc2nc3ncccn3n2)N=N1
Z2866904687,C#CCCC1(CCC(=O)NCc2nc(C(F)F)no2)N=N1
Z2866904695,C#CCCC1(CCC(=O)Nc2nnc(C3CCOCC3)s2)N=N1
Z2866904702,C#CCCC1(CCC(=O)Nc2ccc3c(C)noc3c2)N=N1
Z2866904707,C#CCCC1(CCC(=O)N2CCC(C)(N3CCOCC3)CC2)N=N1
Z2866904710,C#CCCC1(CCC(=O)N2CCCN(CC3CCCO3)CC2)N=N1
Z2866904712,C#CCCC1(CCC(=O)NC2CCN(CC3CCOC3)CC2)N=N1
Z2866904727,C#CCCC1(CCC(=O)NCc2cccc(-c3ccncc3)c2)N=N1
Z2866904729,C#CCCC1(CCC(=O)N2CCN(C(=O)C3CCCO3)CC2)N=N1
Z2866904731,C#CCCC1(CCC(=O)NC2CCC(=O)NC2C2CCCO2)N=N1
Z2866904743,C#CCCC1(CCC(=O)NCC2(CF)CCOCC2)N=N1
Z2866904745,C#CCCC1(CCC(=O)Nc2cc(C)c3nccn3c2)N=N1
Z2866904747,C#CCCC1(CCC(=O)N2C3CCC2CC(F)(F)C3)N=N1
Z2866904751,C#CCCC1(CCC(=O)N2CCC3(CC2)CC3(F)F)N=N1
Z2866904758,C#CCCC1(CCC(=O)N2CCCC3(C2)CC3(F)F)N=N1
Z2866904764,C#CCCC1(CCC(=O)NC2CC(OCC)C23CCCCC3)N=N1
Z2866904806,C#CCCC1(CCC(=O)NC2(c3ccc(F)cc3F)CCC2)N=N1
Z2866904810,C#CCCC1(CCC(=O)N2CCCC(OCC(F)(F)F)C2)N=N1
Z2866904814,C#CCCC1(CCC(=O)N2CC(C(F)(F)F)OC(C)(C)C2)N=N1
Z2866904819,C#CCCC1(CCC(=O)Nc2ccc3c(cnn3C(F)F)c2)N=N1
Z2866904827,C#CCCC1(CCC(=O)N2CCN(C)c3cc(Cl)ccc32)N=N1
Z2866904864,C#CCCC1(CCC(=O)NC2CCCC3CN(C(C)=O)CC32)N=N1
Z2866904867,C#CCCC1(CCC(=O)N2CCN(C(=O)C3CC3)CC2(C)C)N=N1
Z2866904869,C#CCCC1(CCC(=O)N2CCCC(N3CCCC3=O)CC2)N=N1
Z2866904871,C#CCCC1(CCC(=O)N2CCc3c(nnn3CCOC)C2)N=N1
Z2866904873,C#CCCC1(CCC(=O)NC2CCCn3nc(COC)nc32)N=N1
Z2866904875,C#CCCC1(CCC(=O)N2CCN(c3ncc(F)cn3)CC2)N=N1
Z2866904884,C#CCCC1(CCC(=O)N2CCCN(CC(F)(F)F)CC2)N=N1
Z2866904886,C#CCCC1(CCC(=O)N2CCN(CC(F)(F)F)C(=O)C2)N=N1
Z2866904894,C#CCCC1(CCC(=O)NC2CC(c3cccc(Cl)c3)C2)N=N1
Z2866904901,C#CCCC1(CCC(=O)N2C[C@H](OC)C[C@H]2COC)N=N1
Z2866904909,C#CCCC1(CCC(=O)NCC2(c3ccccc3Cl)CC2)N=N1
Z2866904923,C#CCCC1(CCC(=O)N[C@H]2CCCc3ccc(Cl)cc32)N=N1
Z2866904927,C#CCCC1(CCC(=O)N2CC3(CC3)c3ccccc32)N=N1
Z2866904931,C#CCCC1(CCC(=O)NCc2cn3cc(Cl)ccc3n2)N=N1
Z2866904936,C#CCCC1(CCC(=O)Nc2nc3cc(Cl)ccc3n2C)N=N1
Z2866904943,C#CCCC1(CCC(=O)N2CCOCC2CC(=O)O)N=N1
Z2866904950,C#CCCC1(CCC(=O)N2CC3(CCC3)C2C2CCOCC2)N=N1
Z2866904952,C#CCCC1(CCC(=O)N2CCN(Cc3cc(C)on3)CC2)N=N1
Z2866904955,C#CCCC1(CCC(=O)Nc2cc(C3CCOCC3)nn2C)N=N1
Z2866904958,C#CCCC1(CCC(=O)NC[C@@H]2CCO[C@H]2c2cnn(C)c2)N=N1
Z2866904961,C#CCCC1(CCC(=O)NC2CCOC(c3nccn3C)C2)N=N1
Z2866904963,C#CCCC1(CCC(=O)Nc2cnn(C3CCOCC3)c2C)N=N1
Z2866904966,C#CCCC1(CCC(=O)Nc2cc(C3CCCOC3)nn2C)N=N1
Z2866904969,C#CCCC1(CCC(=O)NC2(c3noc(CC)n3)CCCC2)N=N1
Z2866904976,C#CCCC1(CCC(=O)NC2CCOC(c3ccnn3C)C2)N=N1
Z2866904978,C#CCCC1(CCC(=O)N2CCN(Cc3cc(C)no3)CC2)N=N1
Z2866904981,C#CCCC1(CCC(=O)Nc2cc(C)nn2C2CCOCC2)N=N1
Z2866904988,C#CCCC1(CCC(=O)NC2CCN(c3ncccc3F)C2)N=N1
Z2866905004,C#CCCC1(CCC(=O)N2CCOCC2CC(N)=O)N=N1
Z2866905008,C#CCCC1(CCC(=O)NCC(=O)N2CCOCC2)N=N1
Z2866905012,C#CCCC1(CCC(=O)N2CCN(C3CC4CCC3C4)CC2)N=N1
Z2866905016,C#CCCC1(CCC(=O)NC2CCCN(c3ccnn3C)C2)N=N1
Z2866905019,C#CCCC1(CCC(=O)N2CCC[C@H]2Cn2nc(C)nc2C)N=N1
Z2866905022,C#CCCC1(CCC(=O)N2CCN(C)C(c3nccn3C)C2)N=N1
Z2866905029,C#CCCC1(CCC(=O)N2CCN(Cc3cnn(C)c3)CC2)N=N1
Z2866905036,C#CCCC1(CCC(=O)Nc2nc3ccc(OC)cc3s2)N=N1
Z2866905047,C#CCCC1(CCC(=O)NC2CCN(c3ccccc3F)C2)N=N1
Z2866905052,C#CCCC1(CCC(=O)N2CCCN(C)c3cc(F)ccc32)N=N1
Z2866905057,C#CCCC1(CCC(=O)N2CCN(c3cnn(C)c3)C(=O)C2)N=N1
Z2866905062,C#CCCC1(CCC(=O)N2CCN(C(=O)c3ccco3)CC2)N=N1
Z2866905065,C#CCCC1(CCC(=O)Nc2cc3c(cc2F)CCC(=O)N3)N=N1
Z2866905071,C#CCCC1(CCC(=O)N2CCCC(C)(OC)CC2)N=N1
Z2866905082,C#CCCC1(CCC(=O)N2CCC(CC(=O)O)CC2)N=N1
Z2866905086,C#CCCC1(CCC(=O)N2CCC(C)(C(=O)O)CC2)N=N1
Z2866905093,C#CCCC1(CCC(=O)NCC2(C(=O)O)CCCC2)N=N1
Z2866905099,C#CCCC1(CCC(=O)N2CCCC(CC(=O)O)C2)N=N1
Z2866905101,C#CCCC1(CCC(=O)NC2CCC(C(=O)O)CC2)N=N1
Z2866905105,C#CCCC1(CCC(=O)N2CCCC(C)(C(=O)O)C2)N=N1
Z2866905130,C#CCCC1(CCC(=O)N2CCC(Cc3ccnn3C)CC2)N=N1
Z2866905133,C#CCCC1(CCC(=O)N2CCCCC2c2nccn2CC)N=N1
Z2866905139,C#CCCC1(CCC(=O)N2CCCC(n3nc(C)cc3C)C2)N=N1
Z2866905142,C#CCCC1(CCC(=O)N2CCc3c(nc(C(C)C)n3C)C2)N=N1
Z2866905157,C#CCCC1(CCC(=O)N2CCC(C)(c3cccc(F)c3)C2)N=N1
Z2866905160,C#CCCC1(CCC(=O)N2CC(c3ccc(F)cc3)CC2C)N=N1
Z2866905168,C#CCCC1(CCC(=O)NC2CCC(c3ccc(F)cc3)C2)N=N1
Z2866905170,C#CCCC1(CCC(=O)NCC2(c3ccccc3F)CCC2)N=N1
Z2866905172,C#CCCC1(CCC(=O)N2CCC(Oc3cnccn3)CC2)N=N1
Z2866905175,C#CCCC1(CCC(=O)Nc2cnccc2N2CCOCC2)N=N1
Z2866905177,C#CCCC1(CCC(=O)N(C)CC2COc3ccccc3O2)N=N1
Z2866905179,C#CCCC1(CCC(=O)N(C)Cc2ccc3c(c2)OCCO3)N=N1
Z2866905182,C#CCCC1(CCC(=O)Nc2cccc3c2OCCC3OC)N=N1
Z2866905187,C#CCCC1(CCC(=O)NCC2(OC)CCC(F)(F)CC2)N=N1
Z2866905191,C#CCCC1(CCC(=O)NCc2c(C(F)(F)F)cnn2C)N=N1
Z2866905193,C#CCCC1(CCC(=O)NC2CCCCC2C(N)=O)N=N1
Z2866905195,C#CCCC1(CCC(=O)NCC(=O)N2CCCCC2)N=N1
Z2866905205,C#CCCC1(CCC(=O)N2CCN(c3ccnc(C)n3)CC2)N=N1
Z2866905209,C#CCCC1(CCC(=O)N2CCc3ncnc(N(C)C)c3C2)N=N1
Z2866905210,C#CCCC1(CCC(=O)Nc2cccc(N3CCOCC3)c2)N=N1
Z2866905213,C#CCCC1(CCC(=O)NC2CCCc3c2ccc(=O)n3C)N=N1
Z2866905218,C#CCCC1(CCC(=O)NC2CCOC(c3ccncc3)C2)N=N1
Z2866905219,C#CCCC1(CCC(=O)Nc2ccc(OC3CCCC3)nc2)N=N1
Z2866905231,C#CCCC1(CCC(=O)Nc2ccc3c(c2)OCC(=O)N3C)N=N1
Z2866905233,C#CCCC1(CCC(=O)Nc2ccc3oc(COC)nc3c2)N=N1
Z2866905239,C#CCCC1(CCC(=O)N2CCC3(CCOC3)CC2)N=N1
Z2866905240,C#CCCC1(CCC(=O)N2CCCC3COCCC32)N=N1
Z2866905243,C#CCCC1(CCC(=O)N2C[C@@]3(C)COC[C@@]3(C)C2)N=N1
Z2866905244,C#CCCC1(CCC(=O)N2CCCC3(CCOC3)C2)N=N1
Z2866905246,C#CCCC1(CCC(=O)NC2CC(OC)C23CCC3)N=N1
Z2866905250,C#CCCC1(CCC(=O)NCc2ccc(C(=O)O)o2)N=N1
Z2866905255,C#CCCC1(CCC(=O)NCc2ccnc(N3CCCC3)c2)N=N1
Z2866905258,C#CCCC1(CCC(=O)N2CCN(Cc3ccccn3)CC2)N=N1
Z2866905260,C#CCCC1(CCC(=O)NCc2cccnc2N2CCCC2)N=N1
Z2866905268,C#CCCC1(CCC(=O)N2CCN(c3cnccc3C)CC2)N=N1
Z2866905270,C#CCCC1(CCC(=O)N2CCC(c3ccc(OC)cc3)C2)N=N1
Z2866905277,C#CCCC1(CCC(=O)Nc2cccc(C3CCOCC3)c2)N=N1
Z2866905284,C#CCCC1(CCC(=O)N2CCc3cccc(OC)c3CC2)N=N1
Z2866905286,C#CCCC1(CCC(=O)N2CCCCc3c(OC)cccc32)N=N1
Z2866905289,C#CCCC1(CCC(=O)N2CCOC(Cc3ccccc3)C2)N=N1
Z2866905295,C#CCCC1(CCC(=O)NC2(c3ccccc3)CCOCC2)N=N1
Z2866905298,C#CCCC1(CCC(=O)N2CCCC2c2ccccc2OC)N=N1
Z2866905299,C#CCCC1(CCC(=O)NCC2CCC(c3ccccc3)O2)N=N1
Z2866905301,C#CCCC1(CCC(=O)N2CC3(CCCC3)C2c2ccco2)N=N1
Z2866905303,C#CCCC1(CCC(=O)Nc2nc(-c3ccncc3)cs2)N=N1
Z2866905308,C#CCCC1(CCC(=O)Nc2ccc3c(c2)CN(C)C(=O)N3)N=N1
Z2866905310,C#CCCC1(CCC(=O)Nc2nc3c(OC)cccc3n2C)N=N1
Z2866905315,C#CCCC1(CCC(=O)NC2(C(=O)O)Cc3ccccc3C2)N=N1
Z2866905322,C#CCCC1(CCC(=O)NCc2oc3ccccc3c2OC)N=N1
Z2866905324,C#CCCC1(CCC(=O)NCc2cnc(C(F)(F)F)nc2)N=N1
Z2866905331,C#CCCC1(CCC(=O)NCC2CCN(c3ccccc3)C2)N=N1
Z2866905340,C#CCCC1(CCC(=O)NC2CCN(c3ccccc3)CC2)N=N1
Z2866905342,C#CCCC1(CCC(=O)N2CCCN(c3ccccc3)CC2)N=N1
Z2866905346,C#CCCC1(CCC(=O)N2CCN(C)CC2c2ccccc2)N=N1
Z2866905348,C#CCCC1(CCC(=O)NC2CCCN(C)c3ccccc32)N=N1
Z2866905350,C#CCCC1(CCC(=O)N2CCN(c3cccc(C)c3)CC2)N=N1
Z2866905352,C#CCCC1(CCC(=O)N2CCC(Cc3cccnc3)CC2)N=N1
Z2866905356,C#CCCC1(CCC(=O)Nc2ccc3c(c2)CCC3N(C)C)N=N1
Z2866905359,C#CCCC1(CCC(=O)NCCN2c3ccccc3CC2C)N=N1
Z2866905361,C#CCCC1(CCC(=O)N2CCC(c3ccc(C)nc3)CC2)N=N1
Z2866905364,C#CCCC1(CCC(=O)Nc2cnc3c(cnn3C(C)C)c2)N=N1
Z2866905366,C#CCCC1(CCC(=O)Nc2ccc3nnc(C(C)C)n3c2)N=N1
Z2866905372,C#CCCC1(CCC(=O)N2CCNC(=O)C2c2ccccc2)N=N1
Z2866905375,C#CCCC1(CCC(=O)Nc2cccc(N3CCCC3=O)c2)N=N1
Z2866905377,C#CCCC1(CCC(=O)Nc2ccc3c(c2)CCCC(=O)N3)N=N1
Z2866905385,C#CCCC1(CCC(=O)N2CCC(C(N)=O)c3ccccc32)N=N1
Z2866905387,C#CCCC1(CCC(=O)N2CC(C(N)=O)Cc3ccccc32)N=N1
Z2866905389,C#CCCC1(CCC(=O)NC2CCN(c3ccccc3)C2=O)N=N1
Z2866905394,C#CCCC1(CCC(=O)Nc2cccc3c2CCN3C(C)=O)N=N1
Z2866905396,C#CCCC1(CCC(=O)Nc2cccc(C(=O)NC3CC3)c2)N=N1
Z2866905398,C#CCCC1(CCC(=O)NCCN2C(=O)Cc3ccccc32)N=N1
Z2866905400,C#CCCC1(CCC(=O)N2CCC(=O)N(C)c3ccccc32)N=N1
Z2866905404,C#CCCC1(CCC(=O)Nc2c(C(N)=O)oc3ccccc23)N=N1
Z2866905407,C#CCCC1(CCC(=O)N2CCC3(CCCC3)CC2)N=N1
Z2866905408,C#CCCC1(CCC(=O)N2CCCC2c2ncon2)N=N1
Z2866905410,C#CCCC1(CCC(=O)NCc2noc(C3CC3)n2)N=N1
Z2866905412,C#CCCC1(CCC(=O)NC2CC(C(F)(F)F)C2)N=N1
Z2866905414,C#CCCC1(CCC(=O)N2CC(CC(F)(F)F)C2)N=N1
Z2866905417,C#CCCC1(CCC(=O)N2CCC(C)(c3ccccc3)CC2)N=N1
Z2866905419,C#CCCC1(CCC(=O)N2CCCC(Cc3ccccc3)C2)N=N1
Z2866905421,C#CCCC1(CCC(=O)NCc2nc3cc(C)ccc3n2C)N=N1
Z2866905423,C#CCCC1(CCC(=O)NCCc2nn(C)c3ccccc23)N=N1
Z2866905427,C#CCCC1(CCC(=O)N2CCN(C3CC3)c3ccccc32)N=N1
Z2866905428,C#CCCC1(CCC(=O)N2CC3CCCN3c3ccccc32)N=N1
Z2866905430,C#CCCC1(CCC(=O)N2CC3(CCC3)C2c2ccncc2)N=N1
Z2866905439,C#CCCC1(CCC(=O)Nc2cc(OC)c3ncccc3c2)N=N1
Z2866905441,C#CCCC1(CCC(=O)Nc2ccc3nc(C4CC4)oc3c2)N=N1
Z2866905443,C#CCCC1(CCC(=O)Nc2ccc3ccc(=O)n(C)c3c2)N=N1
Z2866905445,C#CCCC1(CCC(=O)Nc2ccc3c(OC)nccc3c2)N=N1
Z2866905447,C#CCCC1(CCC(=O)N2C3CCC2CC2(CC2)C3)N=N1
Z2866905449,C#CCCC1(CCC(=O)N2CC3(CCC3)C2C2CC2)N=N1
Z2866905450,C#CCCC1(CCC(=O)N2CC(Cc3ccco3)C2)N=N1
Z2866905454,C#CCCC1(CCC(=O)Nc2cccc3c2OCO3)N=N1
Z2866905456,C#CCCC1(CCC(=O)N2CCOCC(F)(F)C2)N=N1
Z2866905458,C#CCCC1(CCC(=O)N2CC(OCC(F)F)C2)N=N1
Z2866905464,C#CCCC1(CCC(=O)N2CC3(CCC3)C2c2ccccc2)N=N1
Z2866905466,C#CCCC1(CCC(=O)N2CC3(CCCC3)c3ccccc32)N=N1
Z2866905468,C#CCCC1(CCC(=O)N2C3CCC2CC2(C3)CC2(F)F)N=N1
Z2866905476,C#CCCC1(CCC(=O)NC(CC)C(=O)N2CCOCC2)N=N1
Z2866905478,C#CCCC1(CCC(=O)NC2CCN(C(=O)COC)CC2)N=N1
Z2866905480,C#CCCC1(CCC(=O)N2CCCN(CCOC)C(=O)C2)N=N1
Z2866905489,C#CCCC1(CCC(=O)N2CCC(n3cc(Cl)cn3)C2)N=N1
Z2866905491,C#CCCC1(CCC(=O)NCC2CCCC2(F)F)N=N1
Z2866905493,C#CCCC1(CCC(=O)N2CCCCC2C(F)F)N=N1
Z2866905494,C#CCCC1(CCC(=O)NC2CCC(F)(F)CC2)N=N1
Z2866905497,C#CCCC1(CCC(=O)NC2CCCC(F)(F)C2)N=N1
Z2866905498,C#CCCC1(CCC(=O)NC2COc3ccccc32)N=N1
Z2866905501,C#CCCC1(CCC(=O)N2CCCC(F)(F)CC2)N=N1
Z2866905503,C#CCCC1(CCC(=O)N2CCC(C(F)F)CC2)N=N1
Z2866905509,C#CCCC1(CCC(=O)NC2CCN(CC(=O)NC)CC2)N=N1
Z2866905514,C#CCCC1(CCC(=O)N2CCOCC3(CCOCC3)C2)N=N1
Z2866905520,C#CCCC1(CCC(=O)N2CC(C)(C)OC3(CCOC3)C2)N=N1
Z2866905529,C#CCCC1(CCC(=O)Nc2cnc3nccn3c2)N=N1
Z2866905531,C#CCCC1(CCC(=O)N2CC(N3CCOCC3)CC2C)N=N1
Z2866905533,C#CCCC1(CCC(=O)N2CCN(CC3CCOC3)CC2)N=N1
Z2866905535,C#CCCC1(CCC(=O)N2CCN(C3CCOCC3)CC2)N=N1
Z2866905538,C#CCCC1(CCC(=O)N2CCC(CN3CCOCC3)C2)N=N1
Z2866905541,C#CCCC1(CCC(=O)N2CCOC3(CCN(C)CC3)C2)N=N1
Z2866905554,C#CCCC1(CCC(=O)N2Cc3ccccc3C2C)N=N1
Z2866905557,C#CCCC1(CCC(=O)N2CC(c3ccccc3)C2)N=N1
Z2866905565,C#CCCC1(CCC(=O)NC2CC3(C2)CC3(F)F)N=N1
Z2866905571,C#CCCC1(CCC(=O)N2CCC3(C2)CC3(F)F)N=N1
Z2866905572,C#CCCC1(CCC(=O)N2CCOC3(CCCCCC3)C2)N=N1
Z2866905574,C#CCCC1(CCC(=O)N2CC(C)(C)OC3(CCCC3)C2)N=N1
Z2866905576,C#CCCC1(CCC(=O)NC2CCOC3(CCCCC3)C2)N=N1
Z2866905578,C#CCCC1(CCC(=O)NC2CC(OCC)C23CCCC3)N=N1
Z2866905584,C#CCCC1(CCC(=O)N2CCC3(CC2)CNC(=O)N3C)N=N1
Z2866905589,C#CCCC1(CCC(=O)N2CCOC(c3nnc(C)o3)C2)N=N1
Z2866905598,C#CCCC1(CCC(=O)N2CC(C(F)(F)F)OCC2C)N=N1
Z2866905615,C#CCCC1(CCC(=O)N2CCC3(CCN(C)CC3)CC2)N=N1
Z2866905633,C#CCCC1(CCC(=O)NC2CCN(C(=O)C3CC3)CC2)N=N1
Z2866905635,C#CCCC1(CCC(=O)N2CCCC(N3CCCC3=O)C2)N=N1
Z2866905638,C#CCCC1(CCC(=O)N2CCn3c(COC)nnc3C2)N=N1
Z2866905640,C#CCCC1(CCC(=O)N2CCOCC2c2ncnn2C)N=N1
Z2866905644,C#CCCC1(CCC(=O)N[C@H]2CCc3cc(Cl)ccc32)N=N1
Z2866905646,C#CCCC1(CCC(=O)Nc2cc3c(cc2Cl)CCC3)N=N1
Z2866905648,C#CCCC1(CCC(=O)N2CCc3cccc(Cl)c3C2)N=N1
Z2866905652,C#CCCC1(CCC(=O)NCC2(OC)CCOC2)N=N1
Z2866905653,C#CCCC1(CCC(=O)NC2(COC)CCOC2)N=N1
Z2866905656,C#CCCC1(CCC(=O)N2CCOC(C(=O)O)C2)N=N1
Z2866905657,C#CCCC1(CCC(=O)N2CCCC3(CCCCC3)CC2)N=N1
Z2866905659,C#CCCC1(CCC(=O)N2CCCC3(CCCCCC3)C2)N=N1
Z2866905666,C#CCCC1(CCC(=O)NC2C3CCOC3C23CCCC3)N=N1
Z2866905670,C#CCCC1(CCC(=O)N2CC3(CCC3)C2C2CCCO2)N=N1
Z2866905672,C#CCCC1(CCC(=O)N2CCOCC2c2ccnn2C)N=N1
Z2866905675,C#CCCC1(CCC(=O)Nc2cnn(CC3CCCO3)c2)N=N1
Z2866905679,C#CCCC1(CCC(=O)Nc2cc(C3CCCO3)nn2C)N=N1
Z2866905680,C#CCCC1(CCC(=O)N2CCOC(c3cnn(C)c3)C2)N=N1
Z2866905685,C#CCCC1(CCC(=O)Nc2cnn(C3CCCCO3)c2)N=N1
Z2866905687,C#CCCC1(CCC(=O)Nc2ccn(C3CCOCC3)n2)N=N1
Z2866905694,C#CCCC1(CCC(=O)N2CC(C)Oc3c(F)cccc32)N=N1
Z2866905698,C#CCCC1(CCC(=O)N2CCOc3cc(F)ccc3C2)N=N1
Z2866905701,C#CCCC1(CCC(=O)NC2(C(N)=O)CCOC2)N=N1
Z2866905704,C#CCCC1(CCC(=O)N2CCCC(c3nncn3C)C2)N=N1
Z2866905706,C#CCCC1(CCC(=O)N2CCC(Cn3cnnc3)CC2)N=N1
Z2866905708,C#CCCC1(CCC(=O)N2CCC(Cn3cncn3)CC2)N=N1
Z2866905712,C#CCCC1(CCC(=O)NC2CCCn3nc(CC)nc32)N=N1
Z2866905718,C#CCCC1(CCC(=O)NC2CCc3nc(CC)nn3C2)N=N1
Z2866905724,C#CCCC1(CCC(=O)N2CCN(Cc3ccco3)CC2)N=N1
Z2866905728,C#CCCC1(CCC(=O)N2CCN(C)c3cc(F)ccc32)N=N1
Z2866905740,C#CCCC1(CCC(=O)N2CCCCC2COC)N=N1
Z2866905748,C#CCCC1(CCC(=O)N2CC3COCC(C2)O3)N=N1
Z2866905750,C#CCCC1(CCC(=O)NCC2(C(=O)O)CCC2)N=N1
Z2866905753,C#CCCC1(CCC(=O)N2CCC(CC(=O)O)C2)N=N1
Z2866905756,C#CCCC1(CCC(=O)NC2(CC(=O)O)CCC2)N=N1
Z2866905764,C#CCCC1(CCC(=O)N2CCCCC2c2cncn2C)N=N1
Z2866905770,C#CCCC1(CCC(=O)N2CCCC2c2cn(C)nc2C)N=N1
Z2866905776,C#CCCC1(CCC(=O)N2CCCC(n3cc(C)cn3)C2)N=N1
Z2866905779,C#CCCC1(CCC(=O)N2CCC(c3ccnn3C)CC2)N=N1
